timestamp,ATTITUDE_PITCH,ATTITUDE_ROLL,ATTITUDE_YAW,BATT_CURRENT,BATT_VOLTAGE,CPU_TEMP,DATA_RATE,GYRO_X,GYRO_Y,GYRO_Z,MEMORY_USAGE,PAYLOAD_TEMP,RF_SIGNAL_STRENGTH,SOLAR_POWER,THRUSTER_TEMP
2025-01-01 00:00:00,0.012208298725560137,0.1317203561364381,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,-0.13637242681899694,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:00:10,0.012208298725560137,0.1317203561364381,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,-0.13637242681899694,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:00:20,0.012208298725560137,0.1317203561364381,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,-0.13637242681899694,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:00:30,0.012208298725560137,0.1317203561364381,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:00:40,0.012208298725560137,0.1317203561364381,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:00:50,0.012208298725560137,-0.1384706792283159,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:01:00,0.012208298725560137,-0.1339354278717356,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:01:10,0.012208298725560137,0.04555058036141229,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:01:20,0.012208298725560137,0.04555058036141229,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
2025-01-01 00:01:30,0.012208298725560137,0.04555058036141229,-0.04190953421911901,-0.3351393192284038,0.006115899098280104,-0.061304609638675706,-0.017800674106467067,-0.17516894902340446,-0.5299190785697263,0.591055583919214,-0.3524320319639554,-0.09706625082246391,-0.5256893970479628,0.0004736639288691236,0.015666439003858192
