timestamp,ATTITUDE_PITCH,ATTITUDE_ROLL,ATTITUDE_YAW,BATT_CURRENT,BATT_VOLTAGE,CPU_TEMP,DATA_RATE,GYRO_X,GYRO_Y,GYRO_Z,MEMORY_USAGE,PAYLOAD_TEMP,RF_SIGNAL_STRENGTH,SOLAR_POWER,THRUSTER_TEMP
2025-01-01 00:00:00,0.4846243263235761,0.5137329741056729,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.455621301775148,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:00:10,0.4846243263235761,0.5137329741056729,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.455621301775148,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:00:20,0.4846243263235761,0.5137329741056729,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.455621301775148,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:00:30,0.4846243263235761,0.5137329741056729,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:00:40,0.4846243263235761,0.5137329741056729,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:00:50,0.4846243263235761,0.4401661427929951,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:01:00,0.4846243263235761,0.4414009878760665,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:01:10,0.4846243263235761,0.49027091752731633,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:01:20,0.4846243263235761,0.49027091752731633,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
2025-01-01 00:01:30,0.4846243263235761,0.49027091752731633,0.4622038021443374,0.43765938383072567,0.48075526506898925,0.4835052095824337,0.5187895228489153,0.4369885433715221,0.34788732394366195,0.6568047337278107,0.3732584653400699,0.48185912394655084,0.37298663062473647,0.4799469254176101,0.527672035139092
